created_time,BI,BI_Simple,open,high,low,close,volume,BI_MA,BI_Simple_MA
2017-09-25,-0.8413276934006998,-0.39796529024536204,3344.5890000000004,3350.961,3334.9440000000004,3341.5490000000004,16962129300.0,-0.2707450763608268,-0.131322069956809
2017-09-26,-0.7498583672010264,-0.3587588881706529,3336.35,3347.163,3332.599,3343.583,13262859500.0,-0.34573091308092946,-0.16719795877387428
2017-09-27,-0.3644036213103904,-0.1806375442739079,3340.822,3349.695,3340.2990000000004,3345.272,14308694500.0,-0.3903950850356657,-0.1894091786390531
2017-09-28,-0.6001186597502903,-0.2918918918918919,3343.845,3344.6009999999997,3336.178,3339.6420000000003,14944430000.0,-0.4235805523512267,-0.2052343125287031
2017-09-29,-0.09010831350016295,-0.04513064133016627,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,-0.36784548406239126,-0.17841805134441846
2017-09-30,0.04725288485054551,0.024,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,-0.3182411722926829,-0.15390454840899773
2017-10-01,0.0425596144187959,0.021739130434782608,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,-0.25578716233830523,-0.12338531162451224
2017-10-02,0.17327172127403678,0.08860759493670886,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,-0.21197304171245873,-0.10134552520594764
2017-10-03,0.03125254350410453,0.015873015873015872,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,-0.2571720682771331,-0.12352756257785844
2017-10-04,0.36366797942970297,0.18248175182481752,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,-0.198781191168538,-0.09416827628426558
2017-10-05,0.16941815195804674,0.08571428571428572,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,-0.09770660663266337,-0.045800318688300805
2017-10-06,-0.14763599880606457,-0.07446808510638298,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,-0.03748436979316718,-0.017371238381873814
2017-10-07,0.4376222197426958,0.21875,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,0.042718214312141435,0.022567516045516975
2017-10-08,0.18632957819149354,0.09392265193370165,3340.3109999999997,3357.015,3340.3109999999997,3348.9429999999998,14486244300.0,0.1213630381063198,0.061148970428076335
2017-10-09,-0.5360852905252286,-0.2621776504297994,3403.2459999999996,3410.17,3366.965,3374.3779999999997,19173605700.0,0.07676534040381325,0.039444269518113015
2017-10-10,-0.2682639865946794,-0.13358778625954199,3373.345,3384.026,3358.795,3382.988,17942384100.0,0.04521365325929075,0.02368549089215882
2017-10-11,-0.29327180193056773,-0.14587332053742802,3381.488,3395.7790000000005,3379.163,3388.284,18147670400.0,0.011630511624354384,0.006924245794937757
2017-10-12,-0.5356716223525215,-0.262015503875969,3385.533,3390.204,3372.533,3386.1,16180938000.0,-0.05926382273830144,-0.028138064086330027
2017-10-13,-0.21367477988535774,-0.10668229777256741,3384.488,3395.748,3383.239,3390.5229999999997,13995476400.0,-0.08375655507724768,-0.04039359545088836
2017-10-14,0.13192754304254806,0.06666666666666667,3384.488,3395.748,3383.239,3390.5229999999997,13995476400.0,-0.10693059871596318,-0.05197510396670344
2017-10-15,0.28768207245178085,0.14457831325301204,3384.488,3395.748,3383.239,3390.5229999999997,13995476400.0,-0.09510420666658978,-0.046088701212830804
2017-10-16,-0.5699688215853251,-0.2779552715654952,3393.2059999999997,3400.511,3374.7690000000002,3378.47,17433062000.0,-0.13733748894451583,-0.06643741985874203
2017-10-17,-0.11692133805890229,-0.058823529411764705,3373.2340000000004,3382.407,3365.565,3372.0409999999997,12538172500.0,-0.19279184472467564,-0.0941947727999185
2017-10-18,-0.47922028435065966,-0.23646723646723647,3373.528,3383.232,3371.925,3381.7940000000003,15722879100.0,-0.259346830978891,-0.12723376164001232
2017-10-19,-0.5730028687178821,-0.28018223234624146,3374.6440000000002,3378.736,3359.6279999999997,3370.172,15847649500.0,-0.26303858879815634,-0.12903421983165653
2017-10-20,-0.03208831455150051,-0.016216216216216217,3363.514,3379.765,3360.1,3378.6479999999997,12717285100.0,-0.23942102159383843,-0.11729706282732395
2017-10-21,-0.08701137698962981,-0.045454545454545456,3363.514,3379.765,3360.1,3378.6479999999997,12717285100.0,-0.21879497909974463,-0.10725518531903569
2017-10-22,-0.1823215567939546,-0.09433962264150944,3363.514,3379.765,3360.1,3378.6479999999997,12717285100.0,-0.18345997254388793,-0.09048759719558971
2017-10-23,-0.1916674192121923,-0.0967741935483871,3382.28,3385.285,3374.705,3380.699,13084628900.0,-0.18125923647657136,-0.08949678677317167
2017-10-24,-0.4656336295746172,-0.23076923076923078,3376.599,3388.6890000000003,3374.125,3388.248,13989751100.0,-0.2410153537382879,-0.11924037651676142
2017-10-25,-0.1688208695750521,-0.0851063829787234,3384.8579999999997,3398.304,3382.034,3396.8979999999997,12313122200.0,-0.28666564794097116,-0.14220884613993495
2017-10-26,0.2419136539962002,0.12149532710280374,3397.5190000000002,3414.242,3391.455,3407.567,18376862500.0,-0.20547740038281867,-0.10226378627310509
2017-10-27,-0.058840500022933465,-0.02962962962962963,3404.498,3421.103,3402.114,3416.812,17025717300.0,-0.19966931657922177,-0.09934439629489158
2017-10-28,-0.3022808718729337,-0.15789473684210525,3404.498,3421.103,3402.114,3416.812,17025717300.0,-0.18197537533144917,-0.09148714633237846
2017-10-29,0.1941560144409574,0.10344827586206896,3404.498,3421.103,3402.114,3416.812,17025717300.0,-0.10525948701556523,-0.05312409551154742
2017-10-30,-0.6133600639421134,-0.2987012987012987,3413.868,3419.732,3357.276,3390.337,20834928600.0,-0.1633866619546265,-0.08137260376005566
2017-10-31,-0.17327172127403667,-0.0875,3380.9990000000003,3397.099,3376.1240000000003,3393.342,15349820600.0,-0.17201269638306718,-0.08557714921460112
2017-11-01,-0.38505623647695725,-0.19254658385093168,3393.968,3410.3520000000003,3388.598,3395.913,18056612700.0,-0.19228616435136742,-0.09539784533554334
2017-11-02,-0.7614151516889481,-0.36585365853658536,3391.652,3391.652,3372.2129999999997,3383.31,16686426700.0,-0.24926093759904303,-0.12230579183436316
2017-11-03,-0.5702490442367915,-0.27901234567901234,3377.736,3380.57,3347.36,3371.744,17271479000.0,-0.25972247906526047,-0.1271301033253413
2017-11-04,-0.04652001563489282,-0.024390243902439025,3377.736,3380.57,3347.36,3371.744,17271479000.0,-0.24749239367124448,-0.12105848941771288
2017-11-05,-0.322773392263051,-0.16666666666666666,3377.736,3380.57,3347.36,3371.744,17271479000.0,-0.3039610982971696,-0.14987468879465993
2017-11-06,-0.1431008436406733,-0.07216494845360824,3369.685,3389.383,3356.534,3388.1740000000004,15463646800.0,-0.31238713265894363,-0.15412822067705778
2017-11-07,0.0408219945202552,0.020618556701030927,3389.472,3415.1479999999997,3387.946,3413.575,19057174600.0,-0.27807684601962473,-0.13627689132274418
2017-11-08,-0.06967992063798982,-0.035175879396984924,3409.147,3434.492,3404.881,3415.46,18543647000.0,-0.30446043952751944,-0.15013930684864957
2017-11-09,0.10686314554236125,0.053763440860215055,3410.672,3428.77,3408.619,3427.795,15865042600.0,-0.23243811857907196,-0.11489283289249819
2017-11-10,-0.3084330165568198,-0.15328467153284672,3423.185,3438.792,3414.329,3432.673,18927650300.0,-0.24595424810735028,-0.12147130004578285
2017-11-11,0.0,0.0,3423.185,3438.792,3414.329,3432.673,18927650300.0,-0.20744862445965456,-0.1022166416606897
2017-11-12,-0.02353049741019416,-0.011904761904761904,3423.185,3438.792,3414.329,3432.673,18927650300.0,-0.13366015903177914,-0.06682175199750734
2017-11-13,-0.41126703072427234,-0.20318725099601595,3435.184,3449.164,3435.085,3447.836,20538905400.0,-0.11776195768052725,-0.0592392425292077
2017-11-14,-0.599347487303195,-0.29149463253509494,3446.545,3450.495,3419.692,3429.548,19647267400.0,-0.17304470484735746,-0.0859496813924733
2017-11-15,-0.756442030932259,-0.3614895549500454,3416.211,3423.75,3396.381,3402.525,16879207600.0,-0.21641156871427825,-0.10543197022081116
2017-11-16,-0.5029901282420421,-0.24662576687116564,3393.1940000000004,3409.653,3390.5890000000004,3399.25,15668433200.0,-0.25240049717441515,-0.1228780520625669
2017-11-17,-0.7709359428765566,-0.3676357087728325,3392.683,3403.2859999999996,3373.296,3382.908,24945815300.0,-0.33357629091409635,-0.16170347860995324
2017-11-18,-0.46134556650262093,-0.22788203753351208,3392.683,3403.2859999999996,3373.296,3382.908,24945815300.0,-0.37274285550055947,-0.18097409442360596
2017-11-19,-0.12825433552367885,-0.06435643564356436,3392.683,3403.2859999999996,3373.296,3382.908,24945815300.0,-0.39625460360716347,-0.1927860820739839
2017-11-20,-0.6399914405096542,-0.30977312390924955,3361.3559999999998,3393.1059999999998,3337.116,3392.3990000000003,17652468300.0,-0.42941044600244693,-0.20843492731162416
2017-11-21,-0.411382285136253,-0.2030787448194198,3382.36,3419.802,3377.599,3410.498,19687180300.0,-0.4705486745160722,-0.22874280179356613
2017-11-22,-0.5750592203700208,-0.2801875732708089,3417.3309999999997,3442.178,3404.2870000000003,3430.4640000000004,21356709300.0,-0.5257015468120548,-0.25557108293017083
2017-11-23,-0.8042482852534545,-0.38195121951219513,3425.009,3429.4240000000004,3342.3320000000003,3351.9179999999997,21526539300.0,-0.564999672264973,-0.27344747978178874
2017-11-24,-0.4734380916943703,-0.23259911894273128,3340.384,3360.7459999999996,3328.3340000000003,3353.821,15956966300.0,-0.5524087327040906,-0.2675579284225523
2017-11-25,0.06644509940815276,0.03345724907063197,3340.384,3360.7459999999996,3328.3340000000003,3353.821,15956966300.0,-0.4701200196700494,-0.22806324802048464
2017-11-26,-0.09097177820572676,-0.045871559633027525,3340.384,3360.7459999999996,3328.3340000000003,3353.821,15956966300.0,-0.4289181846664179,-0.2079878272966708
2017-11-27,-0.7667514166607015,-0.3659082431928385,3346.657,3347.051,3315.264,3322.23,16643917000.0,-0.4284997320448324,-0.20781508073867144
2017-11-28,-0.5737794323836184,-0.27956989247311825,3311.232,3333.8,3300.781,3333.657,13824779900.0,-0.4397431186329321,-0.21298386623263207
2017-11-29,-0.6033938221430097,-0.2931769722814499,3335.567,3343.062,3305.572,3337.862,18380593200.0,-0.4872570672948652,-0.23586591989642064
2017-11-30,-0.685049970327326,-0.33005410723069356,3328.643,3340.92,3306.283,3317.188,15659585100.0,-0.49176292027663243,-0.23789401822856507
2017-12-01,-0.3050799904237057,-0.15155203895313452,3315.105,3324.5159999999996,3302.44,3317.617,13919830000.0,-0.48113269080537774,-0.23274134764193652
2017-12-02,-0.16378930866502694,-0.08235294117647059,3315.105,3324.5159999999996,3302.44,3317.617,13919830000.0,-0.4400056996348784,-0.21295788443250271
2017-12-03,-0.030305349495328922,-0.015267175572519083,3315.105,3324.5159999999996,3302.44,3317.617,13919830000.0,-0.36261140605906583,-0.17628948003853512
2017-12-04,-0.7063574122967518,-0.33948988566402816,3310.381,3323.9959999999996,3304.103,3309.618,14805328800.0,-0.385903338119304,-0.18697855671066482
2017-12-05,-0.8059674268741998,-0.3826452599388379,3301.691,3315.737,3300.512,3303.675,20827886200.0,-0.47314459074753923,-0.22858880761161177
2017-12-06,-0.8174915281538284,-0.3876203576341128,3291.313,3296.2009999999996,3254.611,3293.965,15160445200.0,-0.5457965657423494,-0.2627636874117203
2017-12-07,-0.7002554495853576,-0.3367786391042205,3283.2790000000005,3291.282,3259.164,3272.054,13210590000.0,-0.539146969034815,-0.2598507270028585
2017-12-08,-0.2590568565404222,-0.1289875173370319,3264.478,3297.13,3258.759,3289.992,13320931400.0,-0.5076747114504954,-0.24479248948924984
2017-12-09,-0.10629465864962319,-0.05357142857142857,3264.478,3297.13,3258.759,3289.992,13320931400.0,-0.4579647951011566,-0.22083193511824767
2017-12-10,-0.09015109699429745,-0.045454545454545456,3264.478,3297.13,3258.759,3289.992,13320931400.0,-0.39847490776785377,-0.19237197894063288
2017-12-11,-0.27035728879447485,-0.1346578366445916,3290.488,3322.6740000000004,3288.295,3322.196,13196598400.0,-0.39500263760493065,-0.19068255870977854
2017-12-12,-0.7122195959363328,-0.3420718816067653,3320.31,3320.31,3280.329,3280.8140000000003,12460482700.0,-0.4498456663320612,-0.21665445275280798
2017-12-13,-0.5061968100891523,-0.24816053511705685,3278.397,3304.01,3273.325,3303.0370000000003,11199864700.0,-0.4974348123914435,-0.2399437887072618
2017-12-14,-0.6375535592153284,-0.3087557603686636,3302.9320000000002,3309.53,3282.573,3292.4390000000003,12054423500.0,-0.4905544270833012,-0.23687037617772533
2017-12-15,-0.5770303893576044,-0.2810020876826722,3287.5290000000005,3287.5290000000005,3259.388,3266.137,13094061800.0,-0.46766072333164166,-0.22670605895210877
2017-12-16,-0.3249778571954778,-0.16216216216216217,3287.5290000000005,3287.5290000000005,3259.388,3266.137,13094061800.0,-0.41840935623580655,-0.20416023940491373
2017-12-17,-0.09340117508840076,-0.04697986577181208,3287.5290000000005,3287.5290000000005,3259.388,3266.137,13094061800.0,-0.35772392878611087,-0.1751803620716729
2017-12-18,-0.6475618452246125,-0.3132467532467533,3268.034,3280.5440000000003,3254.178,3267.922,12070038900.0,-0.3965744276545299,-0.19360628566264504
2017-12-19,-0.39452900683405506,-0.19504643962848298,3266.0190000000002,3296.94,3266.0190000000002,3296.538,11514013400.0,-0.4253978624729731,-0.2077537867683505
2017-12-20,-0.8300778856304628,-0.39316239316239315,3296.74,3300.212,3276.12,3287.6059999999998,13774511800.0,-0.4993905413365896,-0.24252457153913526
2017-12-21,-0.6676063822748096,-0.32231404958677684,3281.118,3309.223,3267.4040000000005,3300.059,14212792700.0,-0.539115450684623,-0.2612901928333538
2017-12-22,-0.4994747640973012,-0.24508966695132364,3297.685,3307.328,3293.442,3297.063,12404732600.0,-0.5178409675007198,-0.25159197136780964
2017-12-23,-0.17185025692665928,-0.08670520231213873,3297.685,3307.328,3293.442,3297.063,12404732600.0,-0.4844063121844706,-0.23544643808731786
2017-12-24,-0.20854475189305707,-0.10526315789473684,3297.685,3307.328,3293.442,3297.063,12404732600.0,-0.4415054314522434,-0.21509717783992516
2017-12-25,-0.7944607461375746,-0.3779567186713639,3296.211,3312.3,3270.441,3280.461,14689363500.0,-0.4632484671302405,-0.2247926409387943
2017-12-26,-0.5914487145086336,-0.2878787878787879,3277.837,3307.2990000000004,3274.327,3306.125,14243450100.0,-0.489895552861556,-0.2373643035104569
2017-12-27,-0.7629429424954873,-0.3643835616438356,3302.461,3307.08,3270.349,3275.783,16267489000.0,-0.5568497296022648,-0.2691046730976593
2017-12-28,-0.3295132662969095,-0.16354759967453214,3272.2909999999997,3304.0959999999995,3263.728,3296.385,17537167000.0,-0.5250448717094944,-0.25413475774043714
2017-12-29,-0.40940988639918074,-0.20221169036334913,3295.2459999999996,3308.225,3292.77,3307.172,14158683600.0,-0.5265329596660069,-0.2548512828139238
2017-12-30,-0.15415067982725836,-0.07784431137724551,3295.2459999999996,3308.225,3292.77,3307.172,14158683600.0,-0.4589402390856865,-0.22331947463540902
2017-12-31,-0.08594242980072477,-0.043478260869565216,3295.2459999999996,3308.225,3292.77,3307.172,14158683600.0,-0.4007738438382781,-0.19543589576368786
2018-01-01,0.18038169197612797,0.09090909090909091,3295.2459999999996,3308.225,3292.77,3307.172,14158683600.0,-0.33278819823093514,-0.16183601997764643
2018-01-02,-0.06001800972625292,-0.03005008347245409,3314.031,3349.053,3314.031,3348.3259999999996,20227886000.0,-0.3216049735108945,-0.156170508093678
2018-01-03,-0.17550380429782733,-0.08771929824561403,3347.743,3379.915,3345.289,3369.1079999999997,21383614900.0,-0.3183008787513716,-0.1544161221287657
2018-01-04,-0.2537127723935663,-0.12639724849527084,3371.0,3392.8259999999996,3365.295,3385.71,20695528800.0,-0.2642260813769707,-0.1292601751111564
2018-01-05,-0.18902234010991315,-0.09441233140655106,3386.4640000000004,3402.0690000000004,3380.245,3391.75,21306068100.0,-0.22398344393709868,-0.10991352946393271
2018-01-06,0.20763936477824455,0.10465116279069768,3386.4640000000004,3402.0690000000004,3380.245,3391.75,21306068100.0,-0.12692521320972552,-0.06301005702047939
2018-01-07,0.10880285984879917,0.054945054945054944,3386.4640000000004,3402.0690000000004,3380.245,3391.75,21306068100.0,-0.08309360059515465,-0.04116079155852068
2018-01-08,-0.163240318718527,-0.08159392789373814,3391.553,3412.7309999999998,3384.559,3409.48,23616510600.0,-0.05847664382708927,-0.029099015311559583
2018-01-09,-0.2656413209016677,-0.13225806451612904,3406.112,3417.228,3403.587,3413.9,19148855100.0,-0.0696257079345302,-0.034540390625447934
2018-01-10,-0.41325590989593264,-0.20391807658058772,3414.113,3430.2140000000004,3398.842,3421.8340000000003,20909499700.0,-0.102357055944051,-0.05058437219655019
2018-01-11,-0.047913355695897504,-0.0239880059970015,3415.585,3426.4829999999997,3405.639,3425.345,17381213300.0,-0.12518656071125353,-0.062074081887159425
2018-01-12,-0.2299643431992983,-0.1146067415730337,3423.8790000000004,3435.4240000000004,3417.98,3428.941,17406340400.0,-0.14218119405855809,-0.0705297476972174
2018-01-13,0.16799173123912967,0.0847457627118644,3423.8790000000004,3435.4240000000004,3417.98,3428.941,17406340400.0,-0.10783164050486238,-0.05328324160146956
2018-01-14,0.216223108469636,0.10880829015544041,3423.8790000000004,3435.4240000000004,3417.98,3428.941,17406340400.0,-0.06083805241854214,-0.02976268773639843
2018-01-15,-0.5428995678172538,-0.2651396297458425,3428.9509999999996,3442.5009999999997,3402.312,3410.488,23200928300.0,-0.09622577518927619,-0.046835417570327574
2018-01-16,-0.2717393331329472,-0.13527851458885942,3403.469,3437.583,3401.961,3436.594,21147546800.0,-0.14416364498039538,-0.07082838530828328
2018-01-17,-0.4220949782698484,-0.20817120622568094,3438.5759999999996,3465.205,3430.511,3444.671,26104503000.0,-0.19725342879226013,-0.09714001142535687
2018-01-18,-0.15882358552665074,-0.07934508816120907,3449.881,3476.546,3448.789,3474.7540000000004,22003955500.0,-0.1968117554730725,-0.09691512745210398
2018-01-19,-0.22341415069348233,-0.11137868753762793,3481.62,3498.434,3474.292,3487.864,24753673300.0,-0.19258903845225397,-0.09482718975425386
2018-01-20,-0.342490308946776,-0.17159763313609466,3481.62,3498.434,3474.292,3487.864,24753673300.0,-0.1855124783573383,-0.09159514540980455
2018-01-21,0.050430853626891904,0.025423728813559324,3481.62,3498.434,3474.292,3487.864,24753673300.0,-0.17567805742505938,-0.08665397192874848
2018-01-22,-0.1989441756962571,-0.09931506849315068,3476.994,3503.386,3475.673,3501.362,21748753400.0,-0.17257604067475524,-0.08512480462076016
2018-01-23,-0.1899409787895842,-0.09477756286266925,3504.344,3547.222,3504.344,3546.505,23870590400.0,-0.20836931167762662,-0.10307713717821354
2018-01-24,-0.27337055805852506,-0.13604919292851653,3553.4790000000003,3569.489,3527.112,3559.465,25295449600.0,-0.2573286783304427,-0.12756288548660924
2018-01-25,-0.285462315713468,-0.14204003813155386,3555.1679999999997,3571.4809999999998,3528.035,3548.3070000000002,24341342200.0,-0.23158495312006414,-0.11525292632518039
2018-01-26,-0.3958956570920136,-0.19574844995571303,3535.493,3574.905,3534.195,3558.1290000000004,22269829500.0,-0.24400058551597076,-0.12129991986186575
2018-01-27,0.05173567439918889,0.02608695652173913,3535.493,3574.905,3534.195,3558.1290000000004,22269829500.0,-0.19661752024906703,-0.09787410358712373
2018-01-28,0.16705408466316624,0.08421052631578947,3535.493,3574.905,3534.195,3558.1290000000004,22269829500.0,-0.16402975323008534,-0.08151854213942386
2018-01-29,-0.5668278138812755,-0.2763285024154589,3563.64,3587.032,3510.2690000000002,3523.0009999999997,23602696500.0,-0.19837111954886463,-0.09801352362720697
2018-01-30,-0.6291097869698197,-0.30497382198952877,3511.5009999999997,3523.051,3484.656,3488.009,18636997500.0,-0.227033067351169,-0.11135114251255038
2018-01-31,-0.8864953652226227,-0.4165895775516497,3470.509,3495.453,3454.7259999999997,3480.833,20725340300.0,-0.32072568923612044,-0.15555247314907128
2018-02-01,-0.9027837731527428,-0.42319412081018104,3478.67,3495.093,3424.4190000000003,3446.98,26050470700.0,-0.39110964898176903,-0.18794037838077432
2018-02-02,-0.7631910242928718,-0.36433589829374374,3419.225,3463.164,3388.86,3462.0809999999997,20812055100.0,-0.4484346535320978,-0.2148962119238818
2018-02-03,-0.7534394108160654,-0.36116152450090744,3419.225,3463.164,3388.86,3462.0809999999997,20812055100.0,-0.49644153880785175,-0.2374074450811209
2018-02-04,-0.6179776371812647,-0.30097087378640774,3419.225,3463.164,3388.86,3462.0809999999997,20812055100.0,-0.5296930709546315,-0.25330052864660624
2018-02-05,-0.6449108796004627,-0.31202290076335876,3411.67,3487.7209999999995,3406.241,3487.4970000000003,21767375400.0,-0.5545945932054763,-0.2649279737273708
2018-02-06,-0.8483373933025361,-0.4005393604725825,3418.01,3440.1240000000003,3364.216,3370.652,28055547700.0,-0.6446018999756489,-0.307590605426803
2018-02-07,-0.8014237460855002,-0.3806866226957551,3412.744,3425.538,3304.007,3309.26,26093971400.0,-0.7414496830505155,-0.35408032032795744
2018-02-08,-0.771098110767925,-0.3677142089712597,3281.046,3307.1620000000003,3225.712,3262.05,20126249900.0,-0.7618767127391806,-0.36321889098353755
2018-02-09,-0.8831589702548766,-0.4150197628458498,3172.8509999999997,3180.11,3062.743,3129.8509999999997,25638917600.0,-0.7872816310676863,-0.3742234850691696
2018-02-10,-0.65302718677052,-0.3161953727506427,3172.8509999999997,3180.11,3062.743,3129.8509999999997,25638917600.0,-0.763934813222476,-0.36418406458906893
2018-02-11,-0.5589118104336285,-0.2733812949640288,3172.8509999999997,3180.11,3062.743,3129.8509999999997,25638917600.0,-0.7295476169505646,-0.3492027820044537
2018-02-12,-0.5439923479260587,-0.2658072437077962,3128.3709999999996,3168.1259999999997,3113.605,3154.125,15331083100.0,-0.7076277493138833,-0.33934991654585894
2018-02-13,-0.6896384050302661,-0.3321616871704745,3176.107,3219.217,3176.107,3184.9590000000003,15152759700.0,-0.7012476487353034,-0.3364499328128156
2018-02-14,-0.4557063245449111,-0.22426470588235295,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0,-0.685020517471668,-0.3287793160224101
2018-02-15,-0.1749414494963321,-0.08783783783783784,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0,-0.6380235744612549,-0.306360809729858
2018-02-16,-0.31963367225838335,-0.16022099447513813,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0,-0.5851532023568397,-0.28232897313011357
2018-02-17,-0.3022808718729337,-0.1518987341772152,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0,-0.5352389149355831,-0.25945018427825955
2018-02-18,-0.37729423114146804,-0.1896551724137931,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0,-0.4958585269729373,-0.2416442806225129
2018-02-19,-0.626136470276985,-0.30718954248366015,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0,-0.4701562769751482,-0.23086125858629397
2018-02-20,-0.4174412991548801,-0.20772946859903382,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0,-0.4465976882135842,-0.22001466817113308
2018-02-21,-0.34730918795109034,-0.17314487632508835,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0,-0.42543742596533035,-0.209991026307239
2018-02-22,-0.47420826052776743,-0.23304562268803947,3237.5690000000004,3269.9159999999997,3234.115,3268.559,13873044500.0,-0.4184590172255012,-0.20671486420526333
2018-02-23,-0.4144683843581233,-0.20463320463320464,3275.429,3294.134,3258.488,3289.0240000000003,14579036800.0,-0.3909420151582869,-0.19396201595153634
2018-02-24,-0.2584829177595186,-0.12933753943217666,3275.429,3294.134,3258.488,3289.0240000000003,14579036800.0,-0.3712196744797477,-0.1844692993065187
2018-02-25,-0.3117796240308415,-0.15570934256055363,3275.429,3294.134,3258.488,3289.0240000000003,14579036800.0,-0.3849034919331986,-0.19125644977879028
2018-02-26,-0.3791744128764467,-0.1878048780487805,3307.295,3335.986,3281.615,3329.574,18856860200.0,-0.390857565995005,-0.19401483813615453
2018-02-27,-0.6299908296493257,-0.30541516245487366,3328.672,3328.672,3284.6290000000004,3292.0679999999998,17421936800.0,-0.4236285617726442,-0.20936648096392035
2018-02-28,-0.6878251882220044,-0.3314366998577525,3264.059,3277.8320000000003,3239.844,3259.408,15104353600.0,-0.4546816574806979,-0.22354463370831631
2018-03-01,-0.6624542341605391,-0.3201716738197425,3235.0890000000004,3280.1490000000003,3228.585,3273.755,15909832000.0,-0.45831343386905327,-0.22484284684192452
2018-03-02,-0.4265652801482508,-0.2103861517976032,3248.446,3269.938,3242.2670000000003,3254.528,15086106300.0,-0.45922583196839034,-0.22510851516178146
2018-03-03,-0.1936531228035046,-0.09727626459143969,3248.446,3269.938,3242.2670000000003,3254.528,15086106300.0,-0.4438602254536318,-0.2175216539884166
2018-03-04,-0.17645643734155653,-0.08870967741935484,3248.446,3269.938,3242.2670000000003,3254.528,15086106300.0,-0.4140850431350107,-0.20308805946154815
2018-03-05,-0.37850074646980897,-0.18738049713193117,3255.8709999999996,3269.4,3236.717,3256.926,14483598800.0,-0.4104882793461793,-0.20136278871142083
2018-03-06,-0.27168173110533983,-0.1353211009174312,3266.487,3290.2529999999997,3243.6540000000005,3289.6420000000003,19535804600.0,-0.4118081606807614,-0.20196114485994626
2018-03-07,-0.42401851600391216,-0.20926090828138913,3288.865,3308.406,3264.764,3271.6679999999997,16866501900.0,-0.4230320498780684,-0.20731630143202984
2018-03-08,-0.385154415260601,-0.19072164948453607,3268.347,3289.4970000000003,3261.552,3288.406,14982751900.0,-0.42363005011648386,-0.20760797857560537
2018-03-09,0.06164416311120659,0.03089887640449438,3291.426,3309.715,3283.559,3307.1659999999997,16842450900.0,-0.35446655084043066,-0.17397657468966857
2018-03-10,0.14370672066617504,0.07234042553191489,3291.426,3309.715,3283.559,3307.1659999999997,16842450900.0,-0.2713133599516127,-0.13359886215070182
2018-03-11,0.05310982531394833,0.026785714285714284,3291.426,3309.715,3283.559,3307.1659999999997,16842450900.0,-0.19975695400416396,-0.09890312334015616
2018-03-12,0.0,0.0,3319.2090000000003,3333.5609999999997,3313.555,3326.699,20653243600.0,-0.15710042598933888,-0.07786450816039583
2018-03-13,-0.37024367314480133,-0.18344519015659955,3324.1220000000003,3333.875,3307.3759999999997,3310.239,17711435300.0,-0.17475948102346855,-0.08648140071691182
2018-03-14,-0.4609537937258176,-0.2268760907504363,3298.6659999999997,3304.9790000000003,3287.3559999999998,3291.382,15749108500.0,-0.20320921666189468,-0.10029804205001998
2018-03-15,-0.6941348349612179,-0.33421226104152935,3277.514,3297.098,3273.2009999999996,3291.112,14857360600.0,-0.23477262551103556,-0.11498121844097979
2018-03-16,-0.6153228227107245,-0.2988403211418377,3290.2090000000003,3300.565,3269.283,3269.882,14120364700.0,-0.269136734671574,-0.13133314046342046
2018-03-17,-0.11980119981262065,-0.0603448275862069,3290.2090000000003,3300.565,3269.283,3269.882,14120364700.0,-0.23871500305244484,-0.11644153239390223
2018-03-18,-0.16296130950941318,-0.08196721311475409,3290.2090000000003,3300.565,3269.283,3269.882,14120364700.0,-0.21649569247732608,-0.10556608875692404
2018-03-19,-0.2958453830909419,-0.14719626168224298,3264.928,3280.567,3251.047,3279.252,13795498000.0,-0.2522446470975409,-0.12337560256559779
2018-03-20,-0.4939768604730287,-0.24253731343283583,3257.219,3292.574,3252.433,3290.64,13988108100.0,-0.3160130052114613,-0.15486337646207288
2018-03-21,-0.595150993231528,-0.28953399541634833,3299.7309999999998,3314.2090000000003,3268.8779999999997,3280.952,16839827700.0,-0.38083908706600894,-0.1864953474322791
2018-03-22,-0.7076928915623241,-0.34019370460048426,3281.265,3288.797,3242.762,3263.48,15043297700.0,-0.4516083762222413,-0.22051471789232754
