created_time,BI,open,high,low,close,volume
2018-01-11,-0.07188722951331591,3415.585,3426.4829999999997,3405.639,3425.345,17381213300.0
2018-01-12,-0.2299643431992983,3423.8790000000004,3435.4240000000004,3417.98,3428.941,17406340400.0
2018-01-13,0.07825219689974813,3423.8790000000004,3435.4240000000004,3417.98,3428.941,17406340400.0
2018-01-14,0.09237332013101507,3423.8790000000004,3435.4240000000004,3417.98,3428.941,17406340400.0
2018-01-15,-0.5564142090401436,3428.9509999999996,3442.5009999999997,3402.312,3410.488,23200928300.0
2018-01-16,-0.30779102537449443,3403.469,3437.583,3401.961,3436.594,21147546800.0
2018-01-17,-0.44653613761912253,3438.5759999999996,3465.205,3430.511,3444.671,26104503000.0
2018-01-18,-0.19178061913145616,3449.881,3476.546,3448.789,3474.7540000000004,22003955500.0
2018-01-19,-0.22341415069348233,3481.62,3498.434,3474.292,3487.864,24753673300.0
2018-01-20,-0.39086630868701167,3481.62,3498.434,3474.292,3487.864,24753673300.0
2018-01-21,0.1684645221325284,3481.62,3498.434,3474.292,3487.864,24753673300.0
2018-01-22,-0.19549201998369972,3476.994,3503.386,3475.673,3501.362,21748753400.0
2018-01-23,-0.20555161104823716,3504.344,3547.222,3504.344,3546.505,23870590400.0
2018-01-24,-0.29216036027647674,3553.4790000000003,3569.489,3527.112,3559.465,25295449600.0
2018-01-25,-0.31270422862727343,3555.1679999999997,3571.4809999999998,3528.035,3548.3070000000002,24341342200.0
2018-01-26,-0.4032551624573615,3535.493,3574.905,3534.195,3558.1290000000004,22269829500.0
2018-01-27,0.06899287148695142,3535.493,3574.905,3534.195,3558.1290000000004,22269829500.0
2018-01-28,0.14609261849749589,3535.493,3574.905,3534.195,3558.1290000000004,22269829500.0
2018-01-29,-0.6004222120736582,3563.64,3587.032,3510.2690000000002,3523.0009999999997,23602696500.0
2018-01-30,-0.6319927574066146,3511.5009999999997,3523.051,3484.656,3488.009,18636997500.0
2018-01-31,-0.9029543328769033,3470.509,3495.453,3454.7259999999997,3480.833,20725340300.0
2018-02-01,-0.9238284560055817,3478.67,3495.093,3424.4190000000003,3446.98,26050470700.0
2018-02-02,-0.7740044195157889,3419.225,3463.164,3388.86,3462.0809999999997,20812055100.0
2018-02-03,-0.7203968230073208,3419.225,3463.164,3388.86,3462.0809999999997,20812055100.0
2018-02-04,-0.6286086594223742,3419.225,3463.164,3388.86,3462.0809999999997,20812055100.0
2018-02-05,-0.6554873128096719,3411.67,3487.7209999999995,3406.241,3487.4970000000003,21767375400.0
2018-02-06,-0.8581425581604952,3418.01,3440.1240000000003,3364.216,3370.652,28055547700.0
2018-02-07,-0.8212682804562204,3412.744,3425.538,3304.007,3309.26,26093971400.0
2018-02-08,-0.7748252115742126,3281.046,3307.1620000000003,3225.712,3262.05,20126249900.0
2018-02-09,-0.9031170909287001,3172.8509999999997,3180.11,3062.743,3129.8509999999997,25638917600.0
2018-02-10,-0.6873834758431951,3172.8509999999997,3180.11,3062.743,3129.8509999999997,25638917600.0
2018-02-11,-0.6135295525952539,3172.8509999999997,3180.11,3062.743,3129.8509999999997,25638917600.0
2018-02-12,-0.5704710386617254,3128.3709999999996,3168.1259999999997,3113.605,3154.125,15331083100.0
2018-02-13,-0.7134032672356796,3176.107,3219.217,3176.107,3184.9590000000003,15152759700.0
2018-02-14,-0.44283828278105797,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0
2018-02-15,-0.1884754223683329,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0
2018-02-16,-0.2972515234679316,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0
2018-02-17,-0.32790687376228983,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0
2018-02-18,-0.3422862064866327,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0
2018-02-19,-0.626136470276985,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0
2018-02-20,-0.43746783919433824,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0
2018-02-21,-0.34730918795109034,3188.248,3203.4970000000003,3171.384,3199.159,10032282700.0
2018-02-22,-0.49247648509779407,3237.5690000000004,3269.9159999999997,3234.115,3268.559,13873044500.0
2018-02-23,-0.417687839881575,3275.429,3294.134,3258.488,3289.0240000000003,14579036800.0
2018-02-24,-0.2968312671053689,3275.429,3294.134,3258.488,3289.0240000000003,14579036800.0
2018-02-25,-0.3400078914535206,3275.429,3294.134,3258.488,3289.0240000000003,14579036800.0
2018-02-26,-0.3741335912575233,3307.295,3335.986,3281.615,3329.574,18856860200.0
2018-02-27,-0.6555285588998919,3328.672,3328.672,3284.6290000000004,3292.0679999999998,17421936800.0
2018-02-28,-0.7102416139192453,3264.059,3277.8320000000003,3239.844,3259.408,15104353600.0
2018-03-01,-0.6854449601978531,3235.0890000000004,3280.1490000000003,3228.585,3273.755,15909832000.0
2018-03-02,-0.4460826524283684,3248.446,3269.938,3242.2670000000003,3254.528,15086106300.0
2018-03-03,-0.1936531228035046,3248.446,3269.938,3242.2670000000003,3254.528,15086106300.0
2018-03-04,-0.2087548138621101,3248.446,3269.938,3242.2670000000003,3254.528,15086106300.0
2018-03-05,-0.37454706870485427,3255.8709999999996,3269.4,3236.717,3256.926,14483598800.0
2018-03-06,-0.3325506629680312,3266.487,3290.2529999999997,3243.6540000000005,3289.6420000000003,19535804600.0
2018-03-07,-0.4389130421757045,3288.865,3308.406,3264.764,3271.6679999999997,16866501900.0
2018-03-08,-0.4118959984384548,3268.347,3289.4970000000003,3261.552,3288.406,14982751900.0
2018-03-09,0.06164416311120659,3291.426,3309.715,3283.559,3307.1659999999997,16842450900.0
2018-03-10,0.14370672066617504,3291.426,3309.715,3283.559,3307.1659999999997,16842450900.0
2018-03-11,0.07082605256861242,3291.426,3309.715,3283.559,3307.1659999999997,16842450900.0
2018-03-12,0.011869575555383729,3319.2090000000003,3333.5609999999997,3313.555,3326.699,20653243600.0
2018-03-13,-0.37024367314480133,3324.1220000000003,3333.875,3307.3759999999997,3310.239,17711435300.0
2018-03-14,-0.468305355415544,3298.6659999999997,3304.9790000000003,3287.3559999999998,3291.382,15749108500.0
2018-03-15,-0.6941348349612179,3277.514,3297.098,3273.2009999999996,3291.112,14857360600.0
2018-03-16,-0.6114152832955642,3290.2090000000003,3300.565,3269.283,3269.882,14120364700.0
2018-03-17,-0.20585205420414873,3290.2090000000003,3300.565,3269.283,3269.882,14120364700.0
2018-03-18,-0.2616450986687856,3290.2090000000003,3300.565,3269.283,3269.882,14120364700.0
2018-03-19,-0.3053816495511819,3264.928,3280.567,3251.047,3279.252,13795498000.0
2018-03-20,-0.5177839023381586,3257.219,3292.574,3252.433,3290.64,13988108100.0
2018-03-21,-0.5785437978209416,3299.7309999999998,3314.2090000000003,3268.8779999999997,3280.952,16839827700.0
2018-03-22,-0.7379239614159186,3281.265,3288.797,3242.762,3263.48,15043297700.0
2018-03-23,-0.8054986601723769,3172.772,3188.235,3110.664,3152.761,27553201300.0
2018-03-24,-0.5823153754515294,3172.772,3188.235,3110.664,3152.761,27553201300.0
2018-03-25,-0.6561586111906047,3172.772,3188.235,3110.664,3152.761,27553201300.0
2018-03-26,-0.6201550308830756,3117.3190000000004,3134.276,3091.458,3133.722,18636635000.0
2018-03-27,-0.49960910702230665,3164.798,3172.778,3143.57,3166.6490000000003,18907338300.0
2018-03-28,-0.790963976354339,3130.571,3165.2129999999997,3117.534,3122.29,16350048800.0
2018-03-29,-0.40153582996827475,3127.263,3174.509,3098.2470000000003,3160.531,17031238400.0
2018-03-30,-0.19068980646447128,3161.7859999999996,3177.7209999999995,3152.889,3168.897,15464659600.0
2018-03-31,-0.09844007281325252,3161.7859999999996,3177.7209999999995,3152.889,3168.897,15464659600.0
2018-04-01,-0.09909090264423089,3161.7859999999996,3177.7209999999995,3152.889,3168.897,15464659600.0
2018-04-02,-0.5235575975810356,3169.7790000000005,3192.34,3159.986,3163.179,17772777700.0
2018-04-03,-0.7755908497710199,3130.013,3144.3320000000003,3119.132,3136.633,15221667400.0
2018-04-04,-0.7331720447071821,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0
2018-04-05,-0.5023689137477673,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0
2018-04-06,-0.4595323293784402,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0
2018-04-07,-0.47339921824687375,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0
2018-04-08,-0.6190392084062235,3147.0490000000004,3163.34,3128.867,3131.111,14697668200.0
2018-04-09,-0.7269445601432359,3125.442,3146.093,3110.303,3138.2940000000003,13960862100.0
2018-04-10,-0.5422183361738533,3144.257,3190.6490000000003,3139.0809999999997,3190.322,16820135900.0
2018-04-11,-0.3057657478850763,3197.3720000000003,3220.845,3191.587,3208.0820000000003,17586719700.0
2018-04-12,-0.8711702965936855,3203.278,3205.252,3177.0490000000004,3180.158,14823131300.0
2018-04-13,-0.853183692564465,3192.042,3197.8959999999997,3155.506,3159.052,12755231000.0
2018-04-14,-0.46455402447817085,3192.042,3197.8959999999997,3155.506,3159.052,12755231000.0
2018-04-15,-0.2829982231393546,3192.042,3197.8959999999997,3155.506,3159.052,12755231000.0
2018-04-16,-0.7970065700915046,3152.888,3153.1059999999998,3096.1,3110.6490000000003,15441569500.0
2018-04-17,-0.8250131307226108,3112.975,3118.76,3064.028,3066.797,14722284600.0
2018-04-18,-0.765595914738614,3091.91,3096.889,3041.625,3091.3990000000003,15929050300.0
2018-04-19,-0.43315590825335026,3094.2740000000003,3127.4390000000003,3090.2870000000003,3117.3759999999997,16005680500.0
2018-04-20,-0.77903494015865,3105.462,3111.171,3065.921,3071.5429999999997,15514709100.0
2018-04-21,-0.5165645204350089,3105.462,3111.171,3065.921,3071.5429999999997,15514709100.0
2018-04-22,-0.357345859763966,3105.462,3111.171,3065.921,3071.5429999999997,15514709100.0
2018-04-23,-0.7650855622766536,3063.4429999999998,3085.0570000000002,3045.937,3068.012,13168634000.0
2018-04-24,-0.2260472474986226,3069.7459999999996,3136.04,3069.7459999999996,3128.927,16227480600.0
2018-04-25,-0.5924486780079304,3112.3979999999997,3122.908,3107.0009999999997,3117.974,12731105300.0
2018-04-26,-0.752922711831915,3119.4959999999996,3121.933,3067.929,3075.03,13397273600.0
2018-04-27,-0.6536447375836989,3082.415,3088.035,3049.914,3082.232,13122564300.0
2018-04-28,-0.2363887780642304,3082.415,3088.035,3049.914,3082.232,13122564300.0
2018-04-29,-0.1754486775061926,3082.415,3088.035,3049.914,3082.232,13122564300.0
2018-04-30,-0.25131442828090605,3082.415,3088.035,3049.914,3082.232,13122564300.0
2018-05-01,-0.32668423025505006,3082.415,3088.035,3049.914,3082.232,13122564300.0
2018-05-02,-0.645479981135137,3087.409,3097.6040000000003,3064.763,3081.177,13418456600.0
2018-05-03,-0.6266891646761819,3074.5170000000003,3105.66,3056.157,3100.8590000000004,13998562000.0
2018-05-04,-0.6368287499697217,3093.117,3104.093,3086.785,3091.033,11871126500.0
